time,latitude,longitude,depth,mag,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,reflect_latitude,reflect_longitude
20161213053849600000,-10.85,161.21,12.0,5.01,3.41e+16,-1.57e+16,-1.84e+16,1.88e+16,-1.37e+16,1.65e+16,13.23,150.65
20161214020122800000,21.29,144.4,22.4,6.02,-3.9e+17,2.72e+17,1.18e+17,-3.4e+17,3.38e+17,-1.3e+18,29.08,141.29
20161214032407500000,-10.5,161.38,41.2,5.4,1.04e+17,-9.25e+16,-1.13e+16,3.07e+16,-8.74e+16,7.84e+16,13.38,150.77
20161214163458000000,-10.2,161.49,35.0,5.3,-2.19e+16,8.3e+16,-6.11e+16,7.03e+16,-2.71e+16,4.01e+16,13.55,150.83
20161214164105500000,38.82,-122.84,1.5,5.14,-2.01e+16,-3.01e+16,5.03e+16,9.61e+15,-2.01e+16,4.35e+16,50.21,-173.51
20161214211455900000,21.37,144.22,10.0,5.57,-2.47e+16,1.16e+17,-9.15e+16,-1.13e+17,4.49e+16,-2.36e+17,29.12,141.19
20161214212647300000,-21.92,-174.51,10.0,5.31,1.03e+17,-2.17e+16,-8.18e+16,1.45e+16,5.1e+16,-3.7e+16,8.12,163.45
20161215001843800000,-21.82,-174.79,10.0,5.32,1.01e+17,-5.8e+15,-9.5e+16,3e+16,4.87e+16,-4.32e+16,8.16,163.3
20161215010626200000,10.24,126.13,73.6,5.23,3.67e+16,1.27e+16,-4.93e+16,7.95e+15,7.48e+16,2.98e+15,23.57,131.28
20161215222326500000,-9.91,160.52,16.1,5.41,1.01e+17,-2.94e+16,-7.18e+16,5.93e+16,-1.09e+17,5.01e+16,13.69,150.29
20161217105110500000,-4.51,153.52,94.5,7.88,7.92e+20,-3.67e+20,-4.25e+20,-1.53e+20,1.03e+20,4.21e+20,16.19,146.5
20161217112736200000,-5.63,154.02,8.4,6.59,9.89e+18,-4.88e+18,-5.01e+18,2.85e+18,3.2e+17,3.79e+18,15.73,146.73
20161217222132300000,-26.79,-177.52,132.5,5.56,1.89e+17,-1.4e+17,-4.89e+16,-1.89e+17,2.5e+16,-1.13e+17,5.25,161.45
20161218022447000000,-23.1,-175.75,50.5,5.14,1.36e+16,2.18e+16,-3.54e+16,-3.77e+16,-3.45e+16,2.72e+16,7.39,162.7
20161218052351000000,-15.18,-174.07,10.0,5.19,-1.4e+16,2.09e+16,-6.96e+15,1.82e+16,9.44e+15,7.28e+16,11.8,164.19
20161218054625100000,-10.23,161.2,39.0,5.86,6.16e+17,7.9e+16,-6.95e+17,-3.39e+17,1.52e+17,1.62e+17,13.52,150.67
20161218063942800000,-6.3,154.35,12.0,5.82,6.24e+17,-4.49e+17,-1.75e+17,1.2e+17,-2.12e+17,2.78e+17,15.39,146.91
20161218094706100000,8.37,137.67,19.0,6.11,1.56e+18,-8.2e+17,-7.4e+17,5.13e+17,-9.8e+16,-1.11e+18,22.57,137.67
20161218095738500000,-10.92,164.46,40.1,5.41,1.68e+17,-6.21e+16,-1.06e+17,2.81e+16,-1.88e+16,7.14e+16,13.25,152.47
20161218113546200000,-10.21,161.27,39.0,5.38,1.55e+17,-2.88e+16,-1.27e+17,-8.7e+15,4.13e+16,1.22e+16,13.53,150.71
20161218124950500000,-22.28,170.06,32.0,5.42,1.38e+17,-9.85e+16,-3.99e+16,7.61e+16,-6.54e+16,6.43e+16,7.52,155.08
20161218191740700000,-19.94,-173.16,10.0,5.07,4.98e+16,-3.57e+15,-4.62e+16,2.58e+15,6.58e+15,-1.61e+16,9.24,164.35
20161218195517900000,-6.27,154.51,10.0,5.21,5.34e+16,-2.48e+16,-2.86e+16,-3.86e+15,-5.66e+16,3.75e+16,15.41,147.0
20161218195753400000,-6.11,154.67,32.9,5.24,9.06e+16,-4.64e+16,-4.42e+16,-1.24e+16,9.8e+15,4.64e+16,15.48,147.1
20161218220751600000,-6.31,154.2,10.0,5.09,4.61e+16,-1.42e+16,-3.19e+16,3.59e+15,-2.66e+16,2.27e+16,15.39,146.83
20161218224934400000,-5.79,153.47,10.0,5.03,3.59e+16,-9.22e+15,-2.67e+16,1.9e+16,-2.02e+16,1.14e+16,15.64,146.43
20161219105937200000,-5.75,153.78,10.0,5.28,-9.45e+16,7.18e+16,2.26e+16,3.2e+16,-3.91e+16,-3.14e+16,15.66,146.6
20161219110547200000,-5.69,153.72,69.2,5.16,6.35e+16,-3.16e+16,-3.18e+16,2.38e+16,-1.69e+16,3.02e+16,15.63,146.59
20161219164112100000,37.4,141.56,10.0,5.13,-5.44e+16,3.72e+16,1.73e+16,-1.28e+16,1.34e+16,3.47e+16,37.12,139.6
20161219204440100000,10.2,125.82,57.0,5.42,9.5e+15,1.42e+16,-2.37e+16,6.49e+16,-1.56e+17,-1.14e+16,23.57,131.11
20161220042129100000,-10.18,161.23,20.0,6.38,4.12e+18,-2.98e+17,-3.82e+18,-8.36e+17,-1.83e+18,1.64e+18,13.57,150.68
20161220061441700000,-5.8,153.57,10.0,5.62,3.26e+17,-2.17e+17,-1.08e+17,1.69e+17,-4.03e+16,8.06e+16,15.63,146.48
20161220081133100000,-10.11,161.02,36.5,5.26,7.89e+16,-1.87e+16,-6.02e+16,-2.11e+16,-5.95e+16,2.92e+16,13.58,150.57
20161220084923300000,-10.18,161.0,19.4,5.42,1.39e+17,-1e+16,-1.29e+17,1e+14,-8.99e+16,5.88e+16,13.56,150.55
20161220100439400000,37.14,84.96,10.0,5.55,6.76e+16,-1.18e+17,5.09e+16,-4.23e+16,4e+14,2.47e+17,40.03,111.36
20161220123314200000,-10.18,160.91,10.0,5.9,6.69e+17,-4.2e+16,-6.26e+17,3.2e+16,-5.16e+17,2.86e+17,13.57,150.5
20161220135117200000,16.09,119.67,50.2,5.2,5.29e+16,8.04e+15,-6.09e+16,-1.12e+16,-5.36e+16,1.53e+15,26.7,127.82
20161220144423000000,-20.95,168.6,12.2,5.07,-5.63e+16,3.55e+16,2.08e+16,1.47e+16,1.3e+16,-9.12e+15,8.21,154.35
20161220171639200000,16.1,119.6,56.8,5.25,4.53e+16,1.16e+16,-5.7e+16,-3.55e+16,-7.13e+16,-3.7e+15,26.7,127.78
20161220200752500000,-10.15,160.78,10.4,5.53,1.97e+17,-2.53e+16,-1.72e+17,3.55e+16,-1.4e+17,6.84e+16,13.58,150.43
20161220232203200000,-10.04,160.75,35.4,5.2,5.58e+16,-1.04e+16,-4.54e+16,2.23e+16,-5.39e+16,2.13e+16,13.61,150.43
20161221001715000000,-7.51,127.92,152.0,6.69,7.85e+18,-1.04e+19,2.54e+18,5.61e+18,5.83e+18,5.41e+18,14.52,132.23
20161221082849700000,-15.05,-175.99,10.0,5.42,-6e+14,6.09e+16,-6.03e+16,2.39e+16,-1.16e+16,1.58e+17,11.79,163.13
20161221164356800000,21.51,145.41,8.0,5.91,-4.51e+17,5.2e+17,-7e+16,3.42e+17,-5.08e+17,-5.35e+17,29.21,141.83
20161221224535300000,-5.73,153.58,23.0,5.01,3.92e+16,-3.48e+16,-4.35e+15,1.87e+16,-3.26e+15,4.62e+15,15.66,146.49
20161221232734100000,-5.75,153.63,15.4,5.05,3.08e+16,-2.84e+16,-2.37e+15,3.56e+16,-1.3e+14,-1.01e+16,15.66,146.52
20161222022326800000,-6.31,154.31,10.0,5.12,5.61e+16,-3.22e+16,-2.4e+16,1.91e+16,-1.61e+16,2.73e+16,15.39,146.89
20161222030229300000,11.47,125.67,51.2,5.5,6.96e+16,2.24e+16,-9.2e+16,-2.86e+16,2.07e+17,1.8e+16,24.22,131.04
20161222160510900000,55.21,164.72,36.1,5.27,-2.64e+16,-6.49e+16,9.13e+16,3.36e+16,2.86e+16,4.27e+16,46.8,148.9
20161223160935700000,9.95,126.25,58.8,5.12,3.2e+16,1.49e+16,-4.69e+16,2.14e+15,4.57e+16,7.03e+15,23.44,131.35
20161223181700500000,10.02,126.26,44.0,5.13,3.59e+16,3.89e+15,-3.98e+16,-1.15e+15,4.96e+16,-5.2e+14,23.48,131.36
20161224002707300000,-5.61,153.62,47.6,5.25,7.41e+16,-5.05e+16,-2.36e+16,3.72e+16,-4.51e+16,3.79e+16,15.69,146.53
20161224013216000000,-5.24,153.57,35.0,5.92,8.1e+17,-4e+17,-4.1e+17,3.27e+17,-3.08e+17,4.72e+17,15.89,146.5
20161224035854700000,-5.15,153.52,30.0,5.82,5.74e+17,-3.71e+17,-2.03e+17,2.56e+17,-1.82e+17,3.08e+17,15.94,146.47
20161224113012000000,20.74,144.76,23.2,5.13,-4.02e+16,2.86e+16,1.16e+16,-3.94e+16,1.51e+16,-3.16e+16,28.81,141.49
20161226012337900000,19.15,121.17,34.4,5.47,1.77e+17,-2.24e+16,-1.55e+17,-4.82e+16,-6.06e+16,-8.68e+16,28.21,128.72
20161227023024600000,-10.14,161.07,49.6,5.14,5.98e+16,-6.54e+15,-5.33e+16,-3.08e+15,-2.78e+16,1.2e+16,13.55,150.61
20161227152528600000,-3.75,152.1,10.0,5.13,-1.46e+16,6.46e+16,-5e+16,1.69e+16,-1.57e+16,2.84e+15,16.64,145.68
20161227223804600000,-5.82,153.65,10.0,5.07,4.14e+16,1e+16,-5.14e+16,5.49e+15,-1.15e+16,-1.94e+16,15.62,146.53
20161227232056100000,45.72,26.52,97.0,5.61,2.99e+17,-1.72e+17,-1.27e+17,-6.13e+16,5.67e+16,1.89e+17,57.09,87.54
20161228081801000000,38.38,-118.89,4.2,5.69,-1.17e+17,-3.35e+17,4.52e+17,1.39e+16,-4.13e+16,-1.55e+17,51.18,-171.38
20161228082212700000,38.37,-118.86,10.3,5.57,-1.53e+17,-1.91e+17,3.44e+17,3.06e+16,2.25e+16,-7.24e+16,51.18,-171.35
20161228091347200000,38.38,-118.9,8.8,5.72,-8.45e+16,-3.52e+17,4.37e+17,-4.85e+16,1.2e+15,-2.55e+17,51.17,-171.38
20161228123849700000,36.86,140.44,7.0,5.87,-7.71e+17,2.56e+17,5.15e+17,1.72e+17,2.14e+17,-3.16e+17,36.84,139.05
20161228142424600000,-5.12,144.01,101.9,5.27,-1.85e+16,-6.53e+16,8.39e+16,-5.01e+16,4.25e+16,1.41e+16,15.75,141.2
20161229173315000000,-5.39,153.06,21.7,5.07,3.9e+16,-3.74e+16,-1.58e+15,3.25e+16,-2.66e+15,-9e+13,15.82,146.21
20161229213019700000,-21.15,170.26,198.3,5.2,-6.15e+15,-1.27e+16,1.89e+16,1.76e+15,-1.61e+16,7.74e+16,7.89,155.36
20161229223019300000,-9.03,118.66,79.0,6.26,9.25e+17,1.3e+18,-2.22e+18,9.32e+17,1.72e+18,1.48e+18,13.98,127.12
20161230071005400000,1.74,126.5,42.2,5.05,1.75e+16,-1.48e+16,-2.69e+15,-1.09e+16,4.21e+16,1.26e+16,19.32,131.45
20161230125611000000,-30.58,-177.77,10.0,5.48,1.86e+17,-1.28e+16,-1.74e+17,1.55e+16,8.95e+16,-5.53e+16,3.35,160.8
20161230194839900000,-5.41,153.05,19.1,5.03,3.6e+16,-3.26e+16,-3.41e+15,2.81e+16,3.09e+15,1.4e+14,15.81,146.2
20161230200826800000,37.37,141.46,9.1,5.11,-5.77e+16,6.14e+15,5.16e+16,-7.12e+15,8.11e+15,1.64e+16,37.1,139.55
20161101190330100000,-6.1,148.66,52.0,5.98,1.04e+18,-1.22e+18,1.79e+17,2.35e+17,-4.8e+16,5.2e+16,15.36,143.77
20161102034431700000,54.75,163.69,10.0,5.34,4.5e+15,-9.33e+16,8.88e+16,4.27e+16,3.61e+16,6.83e+16,46.5,148.53
20161102161524000000,-30.5,-177.65,35.0,5.09,4.86e+16,-3.29e+15,-4.53e+16,5.41e+15,2.62e+16,-7.06e+15,3.37,160.89
20161107213128300000,-8.11,104.84,33.0,5.78,-5.2e+16,2.58e+17,-2.06e+17,6.37e+16,-2e+17,-4.99e+17,14.89,119.45
20161108005843800000,-5.76,146.52,53.2,5.21,5.08e+16,-5.34e+16,2.58e+15,-4.64e+16,3.78e+16,2.44e+16,15.51,142.58
20161108073220500000,51.9,-178.86,94.6,5.02,-3.55e+15,9.26e+15,-5.71e+15,-3.12e+16,-1.16e+16,-2.61e+16,46.46,156.55
20161109081530400000,-14.93,167.05,105.5,5.37,-1.22e+16,1.18e+17,-1.05e+17,-7.73e+16,-4.12e+16,4.79e+16,11.17,153.82
20161109145059700000,-4.74,149.87,448.8,5.95,1.98e+17,3.53e+17,-5.51e+17,-3.71e+17,-2.9e+17,7.99e+17,15.56,144.59
20161109222041600000,38.73,142.16,48.2,5.04,2.8e+16,-2.38e+15,-2.56e+16,2.93e+16,6.07e+15,-2.11e+16,37.79,139.89
20161110173538700000,-20.43,-178.22,543.9,5.61,-1.97e+17,1.47e+17,4.96e+16,-1.02e+17,-2.18e+17,1.33e+17,8.04,162.07
20161111081345600000,52.7,174.49,96.1,5.11,-1.27e+16,-2.47e+15,1.52e+16,-5.69e+16,7.77e+15,-2.52e+15,46.27,153.53
20161111214259700000,38.5,141.57,42.4,6.16,1.65e+18,-5.5e+16,-1.59e+18,4.44e+17,1.37e+18,-4.11e+17,37.67,139.6
20161111222531500000,24.09,122.47,28.3,5.14,7.02e+16,-5.4e+16,-1.62e+16,1.62e+16,1.02e+16,5.26e+15,30.66,129.55
20161112021531300000,-6.33,148.05,62.9,5.02,-1.21e+16,-1.87e+15,1.4e+16,1.2e+16,-7.71e+15,3.87e+16,15.23,143.43
20161112161550000000,-24.97,178.79,548.0,5.88,-4.57e+17,4.21e+17,3.57e+16,-3.76e+17,-3.37e+17,-4.92e+17,5.48,160.04
20161112215236700000,57.07,-157.66,10.3,5.0,3.73e+16,-3.35e+16,-3.84e+15,-7.7e+15,-6.6e+15,-1.29e+16,51.5,163.11
20161114021217500000,51.07,178.84,34.3,5.71,3.56e+17,-3.39e+17,-1.76e+16,2.74e+17,1.18e+17,-6.98e+16,45.81,155.69
20161114225434400000,54.17,-160.15,17.2,5.22,2.09e+16,-4.01e+16,1.91e+16,1.4e+16,2.79e+16,6.99e+16,49.79,163.42
20161115160256300000,36.52,70.84,190.9,5.39,1.04e+17,-8.61e+16,-1.77e+16,7.45e+16,8.63e+16,-4.34e+16,41.72,103.85
20161116003029900000,-20.24,-173.02,20.0,5.77,5.34e+17,4e+14,-5.34e+17,1.23e+17,-4.82e+16,-1.61e+17,9.07,164.41
20161116034406600000,-14.85,-173.61,14.2,5.04,-1.85e+16,-4.02e+15,2.25e+16,5.22e+15,2.8e+16,3.18e+16,12.0,164.47
20161116151011000000,-9.0,113.24,85.0,5.71,6.08e+16,3.23e+17,-3.83e+17,2.24e+17,-9.58e+16,-1.79e+17,14.11,124.11
20161116202614500000,-22.09,-177.57,296.0,5.3,-4.11e+16,5.19e+16,-1.07e+16,-9.58e+16,3.81e+16,-1.51e+16,7.56,162.02
20161117165644300000,-6.26,130.48,112.2,5.57,1.22e+17,-1.84e+17,6.17e+16,1.61e+17,1.67e+17,1.84e+16,15.18,133.66
20161118205447000000,-28.14,-177.02,10.0,5.53,1.69e+17,4.45e+16,-2.14e+17,-1.18e+17,8.74e+16,5.94e+16,4.68,161.48
20161119024801800000,33.82,135.41,43.0,5.35,-3.36e+16,-7.71e+16,1.11e+17,2.73e+16,1.7e+15,-8.7e+16,35.31,136.51
20161121081150800000,10.36,125.29,35.0,5.09,-4.32e+15,5.43e+16,-4.99e+16,-4.53e+15,1.42e+16,-5.4e+15,23.68,130.83
20161121103408200000,-8.67,124.52,32.1,5.1,4.24e+15,-7.06e+15,2.83e+15,-2.5e+16,-2.15e+16,-4.85e+16,14.12,130.39
20161121205949300000,37.39,141.39,9.0,6.93,-2.97e+19,1.67e+19,1.3e+19,8.03e+18,7.53e+18,1.5e+19,37.11,139.52
20161122113712600000,55.83,114.15,10.0,5.04,-2.5e+16,2.77e+16,-2.68e+15,-1.27e+16,4.03e+15,3.77e+16,46.91,127.99
20161122140359000000,37.23,141.37,15.9,5.28,-4.23e+16,1.6e+15,4.06e+16,2.61e+16,7.2e+15,9.95e+16,37.03,139.51
20161122160328700000,-24.91,179.8,495.1,5.23,4.08e+16,6.2e+15,-4.71e+16,-6.03e+16,-5.04e+16,-2.7e+15,5.64,160.54
20161123095957200000,27.18,140.02,481.0,5.82,-3.71e+16,-1.84e+16,5.56e+16,1.66e+16,-4.97e+17,-4.45e+17,31.83,138.94
20161123212336900000,37.21,141.32,9.0,5.83,-6.41e+17,8.38e+16,5.58e+17,1.5e+17,2.18e+17,1.97e+17,37.02,139.49
20161124003509700000,31.75,138.19,346.0,5.29,-5.3e+16,7.5e+15,4.54e+16,1.25e+16,-9.08e+16,-2.26e+16,34.22,137.94
20161124223101500000,55.21,164.75,35.0,5.47,-1.16e+17,-8.38e+16,2e+17,-3.84e+16,9.52e+16,4.48e+16,46.8,148.91
20161125040654400000,55.15,164.74,34.6,5.01,-1.19e+16,-2.44e+16,3.64e+16,2.15e+16,6.71e+15,1.35e+16,46.77,148.92
20161125072623900000,54.46,160.55,87.9,5.22,4.43e+16,-1.91e+16,-2.52e+16,-3.36e+16,-6.04e+16,3.95e+16,46.23,147.32
20161125142430700000,39.27,73.98,17.0,6.64,-4.7e+17,-6.8e+18,7.27e+18,-1.25e+18,-1.99e+18,-8.58e+18,42.64,106.4
20161126092326200000,39.28,74.25,10.0,5.01,-3.4e+15,-1.8e+16,2.14e+16,3e+14,-3.4e+15,-3.67e+16,42.6,106.54
20161127061058700000,-19.63,-175.2,35.0,5.12,-4.07e+15,-4.78e+16,5.19e+16,-6.89e+15,-3.7e+16,-3.32e+15,9.31,163.28
20161127064933300000,-17.94,-178.49,584.7,5.45,-5.7e+15,1.09e+17,-1.03e+17,3.14e+16,-1.12e+17,-1.01e+17,9.3,162.17
20161127233521000000,27.8,86.53,10.0,5.24,5.65e+16,-6.1e+16,4.5e+15,6.19e+16,-8.5e+15,2.91e+16,35.01,110.72
20161128043444900000,43.38,-127.04,29.5,5.47,-2e+16,-1.35e+17,1.55e+17,-2.44e+16,-1.01e+16,-1.35e+17,51.3,-177.68
20161128112615400000,14.57,53.74,10.0,5.36,-1.35e+16,8.83e+16,-7.48e+16,5.82e+16,5.18e+16,8.59e+16,32.8,90.83
20161129035353600000,-0.17,125.68,39.6,5.05,3.74e+16,4.86e+15,-4.23e+16,2e+16,-1.42e+16,-3.99e+15,18.37,130.99
20161129180746400000,-20.52,-175.44,81.2,5.11,-1.12e+16,2.02e+16,-8.97e+15,5.83e+15,-3.4e+16,4.5e+16,8.77,163.12
20161129182651700000,-17.42,-176.57,12.5,5.32,-9.7e+15,-1.01e+17,1.11e+17,1.53e+16,4.43e+16,4.03e+16,10.48,162.67
20161129193739500000,-17.47,-177.19,10.0,5.1,-2.8e+15,-4.81e+16,5.09e+16,5.6e+14,2.58e+16,1.39e+16,10.43,162.32
20161129200951400000,-17.1,-176.41,10.0,5.16,-1.32e+15,-5.48e+16,5.62e+16,6.22e+15,3.57e+16,2.21e+16,10.66,162.77
20161130024216000000,-6.98,131.82,31.4,5.62,-2.48e+16,-2.83e+17,3.08e+17,-3.14e+16,1.32e+17,1.17e+17,14.9,134.42
20161130214405100000,51.94,178.45,100.1,5.15,-4.03e+16,-2.35e+16,6.38e+16,2.4e+16,-2.94e+16,8.94e+15,46.23,155.4
20161130220729200000,-21.33,-179.14,596.3,5.45,1.31e+17,-1.13e+17,-1.84e+16,-1.27e+17,-2.46e+16,6.86e+16,7.42,161.56
20161001003300600000,-23.71,-174.92,10.0,5.61,2.55e+17,-5.6e+16,-1.99e+17,9.21e+16,1.9e+17,-9.65e+16,7.13,163.06
20161001023302400000,-13.11,167.2,206.4,5.42,9.81e+16,-2.49e+16,-7.32e+16,3.41e+16,-1.29e+17,5.07e+16,11.99,154.04
20161001042543500000,-23.57,-179.95,522.4,5.85,1.34e+17,-2.44e+17,1.1e+17,-1.25e+17,-5.89e+17,-3.7e+17,6.32,160.83
20161001080434300000,34.91,73.68,10.0,5.11,4.29e+16,-1.06e+16,-3.24e+16,1.11e+16,1.47e+16,-4.42e+16,40.43,105.23
20161001195207200000,-27.81,-176.82,10.0,5.03,3.92e+16,3.1e+14,-3.95e+16,8.26e+15,1.69e+16,-3.54e+15,4.86,161.62
20161001220755800000,52.72,-162.81,28.4,5.03,-4.33e+16,3.41e+16,9.22e+15,-3.02e+15,1.68e+15,2.03e+16,48.72,162.93
20161002015037600000,-6.44,155.46,120.3,5.32,-6.69e+16,2.91e+16,3.77e+16,7e+14,8.3e+16,-6.21e+16,15.22,147.57
20161002134004800000,16.48,119.75,10.0,5.29,9.37e+16,-2.2e+15,-9.14e+16,-1.07e+16,-4.2e+16,-3.39e+16,26.92,127.89
20161003180740900000,-23.65,-175.48,10.0,5.06,3.55e+16,-7.34e+15,-2.81e+16,1.45e+16,3.27e+16,-8.95e+15,7.15,162.76
20161004121349000000,34.73,141.44,19.4,5.22,-1.2e+16,-5.06e+16,6.26e+16,4.21e+16,2.68e+16,3.54e+16,35.78,139.58
20161004140047100000,27.85,141.93,35.0,5.74,4.36e+17,3.12e+16,-4.67e+17,6.13e+16,2.5e+17,6.1e+15,32.33,139.9
20161006155159200000,22.63,121.43,14.0,5.82,4.58e+17,7.85e+16,-5.37e+17,-3.31e+17,-8.99e+16,-2.88e+17,29.96,128.96
20161008181013200000,20.02,146.76,10.0,5.34,-3.1e+15,-3.56e+16,3.87e+16,-7.13e+16,3.22e+16,-9.7e+16,28.48,142.58
20161008222527300000,-15.02,-174.34,10.0,5.29,-1.58e+16,-3e+14,1.61e+16,6.9e+15,1.07e+16,1.06e+17,11.87,164.05
20161009144626700000,1.77,127.45,128.0,5.82,2.31e+17,1.41e+17,-3.71e+17,-1.93e+17,-4.51e+17,3.43e+17,19.23,131.96
20161009190847600000,44.28,-129.36,10.0,5.1,-4.68e+15,-5.05e+16,5.52e+16,-1.45e+16,-1.65e+15,-1.54e+16,51.12,-179.21
20161010083505600000,-15.37,-174.82,10.0,5.59,-3.8e+16,2.42e+17,-2.04e+17,6.39e+16,-5.54e+16,1.96e+17,11.66,163.76
20161010094602600000,-15.6,-175.25,10.0,5.13,-6.58e+15,3.6e+16,-2.94e+16,5.82e+15,-1.56e+16,4.97e+16,11.52,163.51
20161010104257200000,-15.51,-175.04,10.0,5.2,9.29e+15,3.48e+16,-4.41e+16,1.09e+16,-1.68e+16,6.58e+16,11.58,163.63
20161010131611700000,-15.28,-175.17,10.0,5.23,-1.49e+16,6.28e+16,-4.79e+16,1.27e+16,-1.49e+16,6.69e+16,11.7,163.57
20161011232911400000,-2.3,133.85,38.6,5.45,6.1e+15,-1.02e+17,9.62e+16,6.8e+15,8.1e+16,1.36e+17,17.22,135.54
20161012013925000000,13.61,120.8,124.0,5.25,7.94e+16,-7.1e+15,-7.23e+16,3.96e+16,-2.75e+16,2.33e+16,25.36,128.35
20161012032124400000,-5.41,153.51,11.0,5.63,1.97e+17,1.2e+17,-3.16e+17,1.35e+17,-1.29e+16,-1.88e+17,15.83,146.45
20161012041624600000,-20.87,-178.6,576.2,5.39,-9.89e+16,9.52e+16,3.7e+15,-3.65e+16,-1.17e+17,-4.52e+16,7.72,161.87
20161013161906200000,-17.31,-172.21,10.0,5.18,-5.93e+16,4.5e+14,5.88e+16,2.03e+16,-8.3e+14,4.33e+16,10.72,165.08
20161013201844600000,4.29,126.38,74.0,5.09,9.88e+15,2.81e+16,-3.8e+16,-9.12e+15,8.6e+14,4.31e+16,20.57,131.38
20161013231305700000,-22.76,172.65,10.0,5.01,3.58e+16,-2.81e+16,-7.69e+15,-1.39e+16,4.5e+15,2.2e+16,7.35,156.43
20161014182904200000,9.12,125.6,40.3,5.14,4.46e+16,-5.32e+16,8.63e+15,3.73e+16,8.8e+14,-2.04e+16,23.05,130.99
20161015080338200000,-4.27,150.36,442.0,6.32,-3.02e+18,5.56e+17,2.46e+18,-1.97e+18,-1.09e+17,1.82e+18,15.81,144.86
20161015081832900000,42.21,30.72,6.4,5.34,1.19e+17,-1.02e+17,-1.69e+16,-5.73e+16,2.93e+16,-7.9e+15,54.13,87.19
20161017061458300000,-6.0,148.89,42.0,6.74,1.53e+19,-1.7e+19,1.72e+18,1.13e+18,-4.8e+17,-3e+17,15.43,143.89
20161017071450900000,32.9,94.88,35.0,5.99,-5.48e+17,-2.49e+17,7.97e+17,-5.8e+17,3.44e+17,7.08e+17,36.79,115.7
20161017180448800000,-4.82,68.77,10.0,5.23,-1.53e+16,-7.39e+16,8.92e+16,-2.68e+16,-1.47e+16,-1.2e+16,19.11,98.93
20161017181650400000,5.41,61.36,10.0,5.16,-6.37e+16,3.42e+16,2.95e+16,3.29e+16,8.93e+15,-2.89e+16,26.06,94.63
20161018075120600000,5.64,61.45,10.0,5.39,-1.27e+17,7.27e+16,5.4e+16,8.88e+16,-1.9e+15,-5.51e+16,26.18,94.69
20161018163641800000,-23.33,-179.84,540.0,5.95,4.61e+17,-1.8e+16,-4.43e+17,2.49e+17,-9.15e+17,-1e+17,6.42,160.93
20161019002601100000,-4.86,108.16,614.0,6.61,-8.94e+18,3.99e+18,4.95e+18,-4.21e+18,-4.83e+18,-3.81e+18,15.68,120.74
20161020004001700000,36.44,71.27,106.9,5.02,2.7e+16,-4.18e+16,1.49e+16,1.23e+16,1.65e+16,-8.39e+15,41.61,104.2
20161020024953400000,35.83,140.5,20.4,5.3,8.45e+16,-7.43e+16,-1.03e+16,5.87e+16,4.3e+16,-3.56e+16,36.32,139.09
20161020062556000000,22.24,143.76,104.5,5.67,2.53e+17,1.03e+17,-3.56e+17,-2.21e+17,-8.82e+16,1.07e+17,29.51,140.95
20161020074942900000,-17.98,-179.48,653.5,5.48,-5.25e+16,1.5e+17,-9.73e+16,1.22e+17,-5.87e+16,9.75e+16,9.11,161.7
20161020205013000000,-8.96,123.95,95.8,5.08,-1.28e+16,4.76e+15,8.01e+15,4.18e+16,-2.63e+15,2.85e+16,13.91,130.05
20161021050723000000,35.37,133.81,5.6,6.24,-1.94e+17,1.94e+18,-1.74e+18,-1.53e+17,-8.62e+17,-2.07e+18,36.1,135.72
20161022174934100000,-6.3,129.82,21.6,5.1,-6.41e+15,-4.24e+16,4.88e+16,-4.09e+15,1.95e+16,2.6e+16,15.27,133.31
20161023072659200000,-2.96,147.69,10.0,5.15,7.77e+15,1.07e+16,-1.84e+16,-1.2e+15,-9.28e+15,6.34e+16,16.97,143.23
20161023202526700000,44.05,148.1,29.0,5.89,6.44e+17,-2.51e+17,-3.93e+17,1.73e+17,4.61e+17,-4.2e+17,40.55,142.6
20161023221557200000,45.24,150.73,63.2,5.08,4.52e+16,-2.62e+16,-1.9e+16,1.88e+16,2.35e+16,-1.84e+16,41.22,143.8
20161025044550200000,22.6,121.47,8.9,5.01,2.88e+16,5.93e+15,-3.47e+16,-1.61e+16,-1.12e+16,-1.71e+16,29.94,128.98
20161025114610400000,-16.68,-174.05,109.5,5.08,1.38e+16,-2.16e+16,7.82e+15,3.4e+16,3.23e+16,-1.23e+16,10.87,164.2
20161025161001700000,-15.39,-174.83,10.0,5.83,-4.05e+16,5.06e+17,-4.66e+17,9.28e+16,-1.02e+17,4.98e+17,11.65,163.75
20161025181500900000,-4.67,152.88,60.8,5.01,-3.27e+16,-7.14e+15,3.99e+16,1.54e+16,-4.19e+15,-6.99e+15,16.14,146.12
20161026051949900000,-15.44,-174.86,10.0,6.04,-1.65e+17,1.32e+18,-1.15e+18,1.97e+17,-1.6e+17,7.01e+17,11.62,163.73
20161026141540600000,39.49,54.51,26.0,5.47,1.18e+17,-1.32e+17,1.4e+16,1.26e+17,6.56e+16,6.69e+16,46.39,96.98
20161027081750200000,1.37,125.76,61.0,5.78,5.1e+17,-9.32e+16,-4.17e+17,5.82e+16,2.71e+17,-2.37e+17,19.13,131.03
